6.0345e-18,0.00014311,0.00047322,0.00088532,0.00029869,0.00047139,0.00029323,0.0004641,2.0147e-18
0,0.0011954,0.00014723,5.1104,0.023203,0.008117,8.1401,7.7222,0
2.0147e-18,0.0012804,0.0010191,0.0025963,0.0028167,0.0021379,0.002135,0.0020966,0
6.0345e-18,0.0021668,0.00047934,0.0034636,0.00723,0.0023519,0.0028586,0.0025782,0
8.8339e-18,0.001753,0.0011333,0.004606,0.0076401,0.003111,0.0040363,0.0045455,0
6.5207e-19,0.0043331,0.00067096,0.003787,0.012262,0.0035507,0.0040296,0.0036114,0
5.9533e-17,0.0043276,0.001753,0.007092,0.01106,0.0047874,0.0041093,0.0043487,0
1.6801e-16,0.0091378,0.0025908,0.0047883,0.0061094,0.004186,0.0023386,0.0021736,0
3.3584e-18,0.0082593,0.0017247,0.0040851,0.0064419,0.0039701,0.0027583,0.0024397,0
4.7276e-19,0.014474,0.002269,0.0046976,0.0077106,0.0067611,0.0037515,0.0034175,0
1.5139e-17,0.0046665,0.0017506,0.0033716,0.0036519,0.0048129,0.00219,0.001841,0
2.6444e-17,0.0087047,0.0022993,0.0065567,0.0054162,0.0031904,0.0035923,0.0030643,0
6.2734e-18,0.0039259,0.0013704,0.0028268,0.0031964,0.002151,0.002418,0.0019803,0
2.6245e-17,0.0037111,0.00165,0.0041199,0.0042098,0.0025615,0.0028742,0.0024896,0
3.8784e-18,0.0050328,0.0012106,0.0030481,0.0026528,0.0020626,0.0026736,0.0024496,0
8.7796e-19,0.0049725,0.0015589,0.0032285,0.0032167,0.002078,0.0023903,0.0020537,0
4.4069e-18,0.0046492,0.0013129,0.0026346,0.0024833,0.0028787,0.0020485,0.0016629,0
1.3826e-17,0.0060205,0.0014079,0.0032456,0.0036657,0.0049251,0.0030013,0.0021933,0
5.4503e-18,0.0063803,0.0019516,0.0043906,0.0041421,0.0085634,0.0037005,0.0029377,0
6.5155e-17,0.0063026,0.0019845,0.0044853,0.0037092,0.0029849,0.0029449,0.0018569,0
8.8767e-17,0.0061241,0.0019525,0.0049405,0.0037703,0.0020809,0.0029619,0.0018182,0
6.0339e-18,0.0050351,0.0018342,0.0037355,0.0024655,0.0014912,0.0023968,0.0018177,0
8.0054e-18,0.0053644,0.0017434,0.0024162,0.0036099,0.0018025,0.0027234,0.0019222,0
1.2634e-18,0.0074179,0.002102,0.0033253,0.0041706,0.0013549,0.0023948,0.0014004,0
8.6841e-18,0.0066879,0.0030917,0.00503,0.0055023,0.0031884,0.0029719,0.0019229,0
2.7088e-17,0.0077534,0.0023234,0.0045859,0.0070341,0.0059698,0.0042312,0.0029645,0
6.447e-18,0.0089626,0.0036811,0.004324,0.0068079,0.0065243,0.003922,0.0024203,0
7.4751e-18,0.020921,0.0054857,0.011958,0.011802,0.011955,0.003784,0.0028814,0
8.6841e-18,0.0066123,0.0031947,0.0051798,0.006394,0.0028341,0.0030667,0.0020923,0
6.447e-18,0.0056485,0.0023799,0.0040935,0.0046005,0.0019006,0.0025896,0.0018358,0
6.1316e-18,0.0051283,0.001846,0.0046514,0.0047796,0.0019266,0.003026,0.0020461,0
2.6781e-17,0.0058556,0.0023781,0.0038696,0.0050274,0.0014154,0.0019416,0.0014816,0
1.8382e-17,0.0061688,0.0024023,0.0034193,0.0050525,0.0020727,0.0031007,0.0020229,0
6.1051e-18,0.004299,0.0022689,0.0036591,0.0047815,0.0026226,0.0023462,0.0015511,0
3.2813e-19,0.0069111,0.0022807,0.0040611,0.0055192,0.0056824,0.0032682,0.0022548,0
6.4723e-18,0.0096216,0.0028115,0.0051716,0.00501,0.0046388,0.0026347,0.0020478,0
7.5642e-18,0.0060496,0.0035722,0.0051366,0.0059857,0.002085,0.0027717,0.002208,0
1.6801e-16,0.0080884,0.0026685,0.0058785,0.0059035,0.0010086,0.0025138,0.0017462,0
4.1158e-18,0.0059928,0.002845,0.0048291,0.003286,0.001008,0.0019196,0.0016095,0
6.0339e-18,0.0090832,0.0033854,0.0048418,0.0037063,0.0010608,0.0021017,0.0018725,0
8.9496e-18,0.0055327,0.0028166,0.0046801,0.0037095,0.0010168,0.0021068,0.0016896,0
6.447e-18,0.0096091,0.0032157,0.0050881,0.0058536,0.0015692,0.0028498,0.0022148,0
8.9496e-18,0.0060023,0.0031223,0.0041972,0.0039911,0.0016787,0.0027375,0.0022835,0
6.994e-19,0.0046753,0.0037464,0.0049647,0.0046367,0.0014509,0.002024,0.001889,0
1.0811e-18,0.0061378,0.0025617,0.0065189,0.004175,0.0015835,0.0017614,0.0014607,0
4.6564e-18,0.0047372,0.0031206,0.0051286,0.0045027,0.0017375,0.0021689,0.0018586,0
2.9e-17,0.0054445,0.0032053,0.0040444,0.0037867,0.0012765,0.0014902,0.0012648,0
2.1299e-18,0.0062116,0.0031182,0.0053684,0.0038337,0.0013291,0.0014315,0.0010769,0
3.3618e-18,0.0047611,0.002523,0.0042221,0.0022658,0.001167,0.0017323,0.0018209,0
9.0995e-18,0.009406,0.0079132,0.015559,0.010243,0.0032055,0.0012627,0.0012543,0
5.4211e-18,0.015419,0.0058309,0.018558,0.0072517,0.0031466,0.0021344,0.0023349,0
9.0995e-18,0.024407,0.0054195,0.0085018,0.0053751,0.002826,0.00085288,0.00071985,0
3.6204e-17,0.0098439,0.0085513,0.018728,0.0096144,0.0029934,0.0012201,0.0016004,0
3.6204e-17,0.024417,0.0067374,0.023648,0.0066245,0.00152,0.0010906,0.0009495,0
6.0345e-18,0.0052565,0.0057863,0.012487,0.00382,0.0015764,0.0012636,0.0010667,0
2.0147e-18,0.0052442,0.005204,0.045385,0.0064587,0.0019164,0.00088544,0.00021182,0
3.6204e-17,0.0075884,0.0048664,0.0065891,0.0053494,0.0012272,0.00064008,0.0004803,0
6.6667e-18,0.004451,0.0032903,0.0095594,0.0018577,0.0013493,0.00021093,0.00034523,0
3.6204e-17,0.0024922,0.0039807,0.0095642,0.0018445,0.0010813,0.00044529,0.00054747,0
4.0772e-17,0.0030074,0.0036048,0.0029817,0.0027145,0.00084951,0.00036057,0.00010624,0
3.6204e-17,0.0032955,0.0018574,0.0068196,0.0036192,0.0006415,0.00028006,0.00031681,0
4.0173e-17,0.0036227,0.0013893,0.0011066,0.0020575,0.00013903,0,0,0
1.034e-17,0.0022333,0.00014661,0.0011897,0.0004901,0.00014594,0,0,0
